date,Account,sentiment_category,daily_pnl,median_position_size,trade_count,win_rate,long_ratio,sentiment_value,estimated_volume,pnl_per_dollar,cluster,archetype,profit_binary,target_next_day_profit
2025-01-03,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Greed,250.581483,100.09,69,0.5217391304347826,0.4927536231884058,74.0,6906.21,0.03628350180489733,2,The Gamblers,1,1.0
2025-01-04,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Greed,232.66549799999999,64.57,81,0.49382716049382713,0.3950617283950617,73.0,5230.169999999999,0.04448526491490717,2,The Gamblers,1,1.0
2025-01-05,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Greed,87.752181,49.96,82,0.5365853658536586,0.47560975609756095,72.0,4096.72,0.02142010706125876,2,The Gamblers,1,1.0
2025-01-06,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Greed,114.68421000000001,49.985,80,0.2625,0.225,76.0,3998.8,0.028679656396919075,0,The Whales,1,1.0
2025-01-07,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Greed,267.846227,76.53,103,0.6990291262135923,0.8446601941747572,78.0,7882.59,0.03397946956520636,2,The Gamblers,1,1.0
2025-01-08,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Greed,651.469355,100.11,149,0.5704697986577181,0.7449664429530202,70.0,14916.39,0.0436747332967293,2,The Gamblers,1,1.0
2025-01-09,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Greed,571.688942,169.52,103,0.47572815533980584,0.6213592233009708,69.0,17460.56,0.032741730047604424,2,The Gamblers,1,1.0
2025-01-10,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Neutral,401.706348,116.03,84,0.44047619047619047,0.40476190476190477,50.0,9746.52,0.0412153617906699,2,The Gamblers,1,1.0
2025-01-11,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Greed,157.228232,301.77,37,0.43243243243243246,0.4864864864864865,69.0,11165.49,0.014081624003962208,2,The Gamblers,1,1.0
2025-01-12,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Greed,274.773033,135.65,63,0.6190476190476191,0.4603174603174603,62.0,8545.95,0.032152426939076405,2,The Gamblers,1,1.0
2025-01-13,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Greed,53.846609,294.69,61,0.3114754098360656,0.8032786885245902,61.0,17976.09,0.002995457243482871,0,The Whales,1,1.0
2025-01-14,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Greed,894.564828,510.59499999999997,42,0.8095238095238095,0.09523809523809523,63.0,21444.989999999998,0.041714397068965764,2,The Gamblers,1,1.0
2025-01-15,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Greed,55.137803,153.02,19,0.42105263157894735,0.5263157894736842,70.0,2907.38,0.018964773438628593,0,The Whales,1,1.0
2025-01-16,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Greed,238.995461,89.79,87,0.3218390804597701,0.27586206896551724,75.0,7811.7300000000005,0.030594434395454013,0,The Whales,1,1.0
2025-01-17,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Greed,168.92152,72.145,70,0.5,0.5285714285714286,75.0,5050.15,0.03344881241151253,2,The Gamblers,1,1.0
2025-01-18,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Greed,594.135892,63.77,259,0.40540540540540543,0.4942084942084942,77.0,16516.43,0.03597241607296492,2,The Gamblers,1,1.0
2025-01-19,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Greed,102.504343,92.14500000000001,184,0.42934782608695654,0.31521739130434784,77.0,16954.68,0.0060457845857309015,2,The Gamblers,1,1.0
2025-01-20,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Greed,608.885905,74.67,169,0.40828402366863903,0.6804733727810651,76.0,12619.23,0.048250638509639655,2,The Gamblers,1,1.0
2025-01-21,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Greed,428.3738,99.78,94,0.48936170212765956,0.5106382978723404,76.0,9379.32,0.04567215960218865,2,The Gamblers,1,1.0
2025-01-22,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Greed,589.467131,91.285,112,0.45535714285714285,0.5089285714285714,84.0,10223.92,0.05765568695764443,2,The Gamblers,1,1.0
2025-01-23,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Greed,229.609892,54.79,122,0.4672131147540984,0.7377049180327869,75.0,6684.38,0.03435021527800634,2,The Gamblers,1,1.0
2025-01-24,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Greed,347.22838,99.69999999999999,120,0.5,0.49166666666666664,75.0,11963.999999999998,0.029022766633233037,2,The Gamblers,1,1.0
2025-01-25,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Greed,124.70498799999999,176.79500000000002,118,0.3983050847457627,0.6186440677966102,75.0,20861.81,0.0059776686682507406,2,The Gamblers,1,1.0
2025-01-26,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Greed,273.211119,243.805,106,0.4528301886792453,0.5377358490566038,73.0,25843.33,0.010571823329269099,2,The Gamblers,1,1.0
2025-01-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Greed,838.930696,499.685,268,0.4253731343283582,0.5746268656716418,71.0,133915.58,0.006264623548656549,2,The Gamblers,1,1.0
2025-01-28,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Greed,1019.55769,248.66,151,0.4966887417218543,0.46357615894039733,72.0,37547.659999999996,0.027153694531163862,2,The Gamblers,1,1.0
2025-01-29,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Greed,152.618804,156.995,42,0.5,0.5238095238095238,72.0,6593.79,0.023145839342775552,2,The Gamblers,1,1.0
2025-01-30,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Greed,1234.2072,243.665,86,0.6395348837209303,0.29069767441860467,70.0,20955.19,0.058897447362681994,2,The Gamblers,1,1.0
2025-01-31,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Greed,755.916254,255.01,49,0.7755102040816326,0.22448979591836735,76.0,12495.49,0.06049512696180782,2,The Gamblers,1,1.0
2025-02-01,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Greed,3.536668000000001,510.68,51,0.4117647058823529,0.5882352941176471,68.0,26044.68,0.00013579233839693946,0,The Whales,1,0.0
2025-02-02,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Greed,-1416.906536,480.53,91,0.054945054945054944,0.8791208791208791,60.0,43728.229999999996,-0.03240255862174161,0,The Whales,0,1.0
2025-02-03,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Fear,439.634046,553.94,75,0.6,0.36,44.0,41545.50000000001,0.010581989529551935,2,The Gamblers,1,1.0
2025-02-04,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Greed,1291.500575,546.765,48,0.3541666666666667,0.6458333333333334,72.0,26244.72,0.04920992012869636,0,The Whales,1,1.0
2025-02-05,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Neutral,696.8107239999999,288.98,83,0.4457831325301205,0.5421686746987951,54.0,23985.34,0.02905152580701378,2,The Gamblers,1,1.0
2025-02-06,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Neutral,358.877096,436.15,45,0.37777777777777777,0.6222222222222222,49.0,19626.75,0.018285100487854585,0,The Whales,1,1.0
2025-02-07,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Fear,932.4458159999999,250.035,54,0.6666666666666666,0.3333333333333333,44.0,13501.89,0.0690603919895659,2,The Gamblers,1,0.0
2025-02-08,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Fear,0.0,434.945,32,0.0,1.0,44.0,13918.24,0.0,0,The Whales,0,1.0
2025-02-09,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Neutral,31.14195,97.86,17,0.6470588235294118,0.35294117647058826,46.0,1663.62,0.018719389043170918,2,The Gamblers,1,1.0
2025-02-10,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Fear,436.833818,447.34,43,0.6744186046511628,0.32558139534883723,43.0,19235.62,0.022709630258863505,2,The Gamblers,1,1.0
2025-02-11,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Neutral,593.326371,414.17,41,0.4634146341463415,0.5365853658536586,47.0,16980.97,0.03494066422589522,2,The Gamblers,1,1.0
2025-02-12,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Neutral,198.780392,478.57,59,0.4576271186440678,0.4745762711864407,46.0,28235.63,0.007040055136010778,2,The Gamblers,1,1.0
2025-02-13,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Neutral,287.27875,306.57,42,0.5,0.6428571428571429,50.0,12875.94,0.022311283681036104,2,The Gamblers,1,1.0
2025-02-14,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Neutral,404.813032,244.05,47,0.7872340425531915,0.10638297872340426,48.0,11470.35,0.03529212552363267,2,The Gamblers,1,1.0
2025-02-15,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Neutral,64.653448,188.13,9,0.8888888888888888,0.2222222222222222,50.0,1693.17,0.03818485326340532,2,The Gamblers,1,1.0
2025-02-16,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Neutral,59.664989,335.68,11,0.36363636363636365,0.5454545454545454,54.0,3692.48,0.01615851379018979,0,The Whales,1,1.0
2025-02-17,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Neutral,115.824682,253.02999999999997,28,0.6428571428571429,0.6071428571428571,51.0,7084.839999999999,0.016348242444430644,2,The Gamblers,1,1.0
2025-02-18,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Neutral,45.659497,282.245,36,0.19444444444444445,0.9166666666666666,47.0,10160.82,0.004493682301231594,0,The Whales,1,1.0
2025-02-19,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Fear,20.62415,347.65999999999997,22,0.3181818181818182,0.6363636363636364,44.0,7648.5199999999995,0.0026964889939491564,0,The Whales,1,1.0
2025-02-20,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Neutral,278.142839,241.14,53,0.49056603773584906,0.4716981132075472,49.0,12780.42,0.021763200192168958,2,The Gamblers,1,1.0
2025-02-21,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Greed,591.659533,199.98,93,0.6559139784946236,0.3655913978494624,55.0,18598.14,0.031812833595187474,2,The Gamblers,1,1.0
2025-02-22,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Neutral,408.03639799999996,210.72,58,0.29310344827586204,0.5862068965517241,49.0,12221.76,0.03338605880004189,0,The Whales,1,1.0
2025-02-23,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Neutral,39.91436,369.505,24,0.375,0.4166666666666667,50.0,8868.119999999999,0.0045008818103498835,0,The Whales,1,1.0
2025-02-24,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Neutral,180.244855,122.98,61,0.4426229508196721,0.9344262295081968,49.0,7501.780000000001,0.024026944938401285,2,The Gamblers,1,1.0
2025-02-25,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Fear,168.27053,347.66,49,0.2653061224489796,0.8367346938775511,25.0,17035.34,0.009877732408041167,0,The Whales,1,1.0
2025-02-26,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Fear,64.59776,149.91500000000002,34,0.38235294117647056,0.7352941176470589,21.0,5097.110000000001,0.012673409049441739,0,The Whales,1,1.0
2025-02-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Fear,71.919819,241.73000000000002,30,0.43333333333333335,0.6,10.0,7251.900000000001,0.009917375998014313,2,The Gamblers,1,0.0
2025-02-28,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Fear,-3425.450348,894.38,81,0.32098765432098764,0.6419753086419753,16.0,72444.78,-0.04728360480906975,0,The Whales,0,1.0
2025-03-01,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Fear,557.9358,481.3,37,0.3783783783783784,0.4864864864864865,20.0,17808.100000000002,0.03133045074993963,0,The Whales,1,1.0
2025-03-02,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Fear,8330.21747,626.85,73,0.7671232876712328,0.2465753424657534,26.0,45760.05,0.1820412667818326,2,The Gamblers,1,1.0
2025-03-03,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Fear,494.669357,310.64,58,0.3620689655172414,0.8275862068965517,33.0,18017.12,0.027455517696501994,0,The Whales,1,1.0
2025-03-04,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Fear,163.73415,598.22,43,0.3023255813953488,0.9767441860465116,15.0,25723.460000000003,0.006365168216095346,0,The Whales,1,1.0
2025-03-05,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Fear,437.35445200000004,554.365,26,0.7692307692307693,0.34615384615384615,20.0,14413.49,0.030343411068381083,2,The Gamblers,1,1.0
2025-03-06,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Fear,291.46926,541.52,21,0.6190476190476191,0.47619047619047616,25.0,11371.92,0.025630611189667182,2,The Gamblers,1,1.0
2025-03-07,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Fear,411.824274,479.96000000000004,40,0.375,0.65,34.0,19198.4,0.02145096851820985,0,The Whales,1,1.0
2025-03-08,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Fear,173.811132,200.16,35,0.4,0.6571428571428571,28.0,7005.599999999999,0.024810313463514904,0,The Whales,1,1.0
2025-03-09,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Fear,140.953497,538.14,36,0.16666666666666666,0.8611111111111112,27.0,19373.04,0.00727575522478661,0,The Whales,1,0.0
2025-03-10,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Fear,-4026.754395,614.55,31,0.0967741935483871,0.4838709677419355,20.0,19051.05,-0.211366533340682,0,The Whales,0,0.0
2025-03-11,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Fear,0.0,361.52,24,0.0,1.0,24.0,8676.48,0.0,0,The Whales,0,1.0
2025-03-12,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Fear,33.01095,499.79,9,0.4444444444444444,0.5555555555555556,34.0,4498.110000000001,0.007338848983239626,2,The Gamblers,1,1.0
2025-03-13,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Neutral,465.046501,744.47,22,0.5454545454545454,0.4090909090909091,45.0,16378.34,0.02839399481266111,2,The Gamblers,1,0.0
2025-03-14,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Fear,0.0,284.70000000000005,4,0.0,0.75,27.0,1138.8000000000002,0.0,0,The Whales,0,1.0
2025-03-16,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Fear,106.912886,132.99,27,0.6666666666666666,0.3333333333333333,30.0,3590.7300000000005,0.029774693725231356,2,The Gamblers,1,0.0
2025-03-17,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Fear,0.0,653.5999999999999,2,0.0,1.0,32.0,1307.1999999999998,0.0,0,The Whales,0,1.0
2025-03-18,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Fear,40.9165,612.15,15,0.4666666666666667,0.8,34.0,9182.25,0.004456042908873098,2,The Gamblers,1,1.0
2025-03-19,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Fear,54.9718,508.5,33,0.9090909090909091,0.09090909090909091,32.0,16780.5,0.0032759333750484194,2,The Gamblers,1,1.0
2025-03-20,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Neutral,144.656157,503.97,20,0.5,0.3,49.0,10079.400000000001,0.014351663491874516,2,The Gamblers,1,1.0
2025-03-21,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Fear,0.5844,96.905,12,0.08333333333333333,0.8333333333333334,31.0,1162.8600000000001,0.0005025540477787523,0,The Whales,1,1.0
2025-03-22,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Fear,132.087931,402.6,17,0.5294117647058824,0.35294117647058826,32.0,6844.200000000001,0.019299250606352823,2,The Gamblers,1,1.0
2025-03-23,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Fear,79.086899,249.66000000000003,14,0.9285714285714286,0.07142857142857142,30.0,3495.2400000000002,0.02262702961742255,2,The Gamblers,1,1.0
2025-03-24,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Neutral,808.135252,409.2,45,0.6888888888888889,0.24444444444444444,45.0,18414.0,0.043887001846421206,2,The Gamblers,1,1.0
2025-03-25,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Neutral,417.38885700000003,238.75,33,0.36363636363636365,0.6060606060606061,46.0,7878.75,0.0529765326987149,0,The Whales,1,1.0
2025-03-26,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Neutral,379.04079,427.39,35,0.45714285714285713,0.4857142857142857,47.0,14958.65,0.025339237832291018,2,The Gamblers,1,0.0
2025-03-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Fear,-133.035992,667.14,38,0.15789473684210525,0.7631578947368421,40.0,25351.32,-0.005247694873481933,0,The Whales,0,0.0
2025-03-28,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Fear,-21.766132,314.84,41,0.024390243902439025,0.9024390243902439,44.0,12908.439999999999,-0.001686193839069632,0,The Whales,0,1.0
2025-03-29,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Fear,28.499012000000004,200.07,15,0.3333333333333333,1.0,26.0,3001.0499999999997,0.009496346945235837,0,The Whales,1,0.0
2025-03-30,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Fear,-743.288757,499.44,44,0.022727272727272728,0.7045454545454546,32.0,21975.36,-0.033823735174304315,0,The Whales,0,1.0
2025-03-31,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Fear,3.5652170000000005,177.495,52,0.1346153846153846,0.7692307692307693,34.0,9229.74,0.0003862749113192788,0,The Whales,1,1.0
2025-04-01,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Fear,768.351892,250.2,41,0.6585365853658537,0.34146341463414637,34.0,10258.199999999999,0.07490123920375895,2,The Gamblers,1,1.0
2025-04-02,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Fear,669.381363,198.565,70,0.6,0.38571428571428573,44.0,13899.55,0.04815849167778813,2,The Gamblers,1,1.0
2025-04-03,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Fear,149.51234499999998,249.82,85,0.11764705882352941,0.7529411764705882,25.0,21234.7,0.00704094453889153,0,The Whales,1,1.0
2025-04-04,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Fear,498.73528200000004,187.475,100,0.56,0.33,28.0,18747.5,0.026602762074943328,2,The Gamblers,1,1.0
2025-04-05,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Fear,177.049662,245.595,56,0.6071428571428571,0.32142857142857145,30.0,13753.32,0.012873230754465104,2,The Gamblers,1,0.0
2025-04-06,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Fear,-476.77056300000004,214.255,74,0.36486486486486486,0.5405405405405406,34.0,15854.869999999999,-0.0300709222466031,0,The Whales,0,0.0
2025-04-07,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Fear,-19833.530157,284.59000000000003,150,0.18,0.26666666666666666,23.0,42688.50000000001,-0.464610613092519,0,The Whales,0,1.0
2025-04-08,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Fear,230.103259,167.17,65,0.36923076923076925,0.5538461538461539,24.0,10866.05,0.02117634825902697,0,The Whales,1,1.0
2025-04-09,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Fear,94.077376,150.91,53,0.22641509433962265,0.6415094339622641,18.0,7998.23,0.011762274403211712,0,The Whales,1,1.0
2025-04-10,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Fear,73.76740699999999,115.48,22,0.5,0.45454545454545453,39.0,2540.56,0.029035884608117894,2,The Gamblers,1,1.0
2025-04-11,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Fear,67.00618399999999,201.025,14,0.42857142857142855,0.5,25.0,2814.35,0.023808760104464616,0,The Whales,1,1.0
2025-04-12,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Fear,10.499265,68.62,3,1.0,0.0,43.0,205.86,0.05100196735645584,2,The Gamblers,1,0.0
2025-04-13,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Neutral,-902.0714839999999,113.46,19,0.3157894736842105,0.2631578947368421,45.0,2155.74,-0.4184509653297708,0,The Whales,0,1.0
2025-04-14,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Fear,27.177561,47.415000000000006,14,0.5,0.21428571428571427,31.0,663.8100000000001,0.04094177701450716,2,The Gamblers,1,0.0
2025-04-15,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Fear,-48.794434,78.83,17,0.058823529411764705,0.35294117647058826,38.0,1340.11,-0.036410767772794776,0,The Whales,0,1.0
2025-04-16,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Fear,8.738942,24.97,9,0.3333333333333333,0.3333333333333333,29.0,224.73,0.0388864059093134,0,The Whales,1,0.0
2025-04-17,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Fear,-15.688322,109.125,10,0.1,0.7,30.0,1091.25,-0.014376469186712485,0,The Whales,0,1.0
2025-04-18,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Fear,22.793679,64.91499999999999,8,0.75,0.5,33.0,519.3199999999999,0.04389139451590542,2,The Gamblers,1,1.0
2025-04-19,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Fear,40.803149000000005,56.38,7,0.5714285714285714,0.2857142857142857,32.0,394.66,0.10338810368418386,2,The Gamblers,1,1.0
2025-04-20,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Fear,7.707293999999999,87.145,2,1.0,0.0,37.0,174.29,0.04422109128464054,2,The Gamblers,1,1.0
2025-04-21,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Fear,19.956089,15.379999999999999,6,0.8333333333333334,0.6666666666666666,39.0,92.28,0.21625584091894234,2,The Gamblers,1,1.0
2025-04-22,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Neutral,11.839106000000001,36.73,5,0.4,0.0,47.0,183.64999999999998,0.06446559215899811,0,The Whales,1,1.0
2025-04-23,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Greed,50.899228,43.17,13,0.6153846153846154,0.0,72.0,561.21,0.09069551148411467,2,The Gamblers,1,1.0
2025-04-24,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Greed,1.023851,182.34,1,1.0,0.0,63.0,182.34,0.005615065262696063,2,The Gamblers,1,1.0
2025-04-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Greed,0.265698,49.96,1,1.0,1.0,61.0,49.96,0.005318214571657326,2,The Gamblers,1,0.0
2025-04-28,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Neutral,-0.08516699999999999,130.635,8,0.125,0.0,54.0,1045.08,-8.149328281088529e-05,0,The Whales,0,1.0
2025-05-01,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Neutral,16.923621,135.32,2,1.0,0.0,53.0,270.64,0.06253185412355898,2,The Gamblers,1,
2024-10-31,0x2c229d22b100a7beb69122eed721cee9b24011dd,Greed,-2.5534149999999998,2000.24,9,0.0,0.6666666666666666,77.0,18002.16,-0.0001418393681647091,0,The Whales,0,0.0
2024-11-01,0x2c229d22b100a7beb69122eed721cee9b24011dd,Greed,-0.09906000000000104,2284.4300000000003,14,0.2857142857142857,0.42857142857142855,75.0,31982.020000000004,-3.0973653321460317e-06,0,The Whales,0,0.0
2024-11-06,0x2c229d22b100a7beb69122eed721cee9b24011dd,Greed,-3.41119,798.66,3,0.0,0.3333333333333333,70.0,2395.98,-0.0014237138874281087,0,The Whales,0,0.0
2024-11-08,0x2c229d22b100a7beb69122eed721cee9b24011dd,Greed,-710.786946,1499.89,15,0.0,0.3333333333333333,75.0,22498.350000000002,-0.03159284774216775,0,The Whales,0,0.0
2024-11-13,0x2c229d22b100a7beb69122eed721cee9b24011dd,Greed,-17.60528,574.29,10,0.2,0.3,84.0,5742.9,-0.0030655731424889866,0,The Whales,0,1.0
2024-11-14,0x2c229d22b100a7beb69122eed721cee9b24011dd,Greed,2215.402997,252.75,69,0.2028985507246377,0.7971014492753623,88.0,17439.75,0.12703180934359726,0,The Whales,1,1.0
2024-11-15,0x2c229d22b100a7beb69122eed721cee9b24011dd,Greed,2137.203852,474.88,33,0.6666666666666666,0.3333333333333333,80.0,15671.039999999999,0.13637919704116638,2,The Gamblers,1,1.0
2024-11-16,0x2c229d22b100a7beb69122eed721cee9b24011dd,Greed,1484.528402,1109.62,22,0.5909090909090909,0.4090909090909091,86.0,24411.64,0.0608123174846098,2,The Gamblers,1,0.0
2024-11-18,0x2c229d22b100a7beb69122eed721cee9b24011dd,Greed,-8.138354999999999,416.5,15,0.26666666666666666,0.4666666666666667,83.0,6247.5,-0.001302657863145258,0,The Whales,0,1.0
2024-11-20,0x2c229d22b100a7beb69122eed721cee9b24011dd,Greed,2626.800865,1389.815,76,0.631578947368421,0.34210526315789475,83.0,105625.94,0.0248688992968962,2,The Gamblers,1,0.0
2024-11-21,0x2c229d22b100a7beb69122eed721cee9b24011dd,Greed,-0.15074600000000027,1205.1399999999999,22,0.18181818181818182,0.3181818181818182,82.0,26513.079999999998,-5.685721915371593e-06,0,The Whales,0,0.0
2024-11-22,0x2c229d22b100a7beb69122eed721cee9b24011dd,Greed,-260.909686,5034.09,57,0.05263157894736842,0.45614035087719296,94.0,286943.13,-0.000909273158064457,0,The Whales,0,1.0
2024-11-29,0x2c229d22b100a7beb69122eed721cee9b24011dd,Greed,31.04129,375.97,10,0.9,0.1,78.0,3759.7000000000003,0.008256320983057158,2,The Gamblers,1,1.0
2024-11-30,0x2c229d22b100a7beb69122eed721cee9b24011dd,Greed,59.744873999999996,2338.095,6,0.3333333333333333,0.6666666666666666,84.0,14028.57,0.004258800005987781,0,The Whales,1,1.0
2024-12-02,0x2c229d22b100a7beb69122eed721cee9b24011dd,Greed,16196.864846,1685.87,53,0.5660377358490566,0.4339622641509434,80.0,89351.11,0.1812721167761654,2,The Gamblers,1,1.0
2024-12-03,0x2c229d22b100a7beb69122eed721cee9b24011dd,Greed,121.535562,86.11,59,0.23728813559322035,0.559322033898305,76.0,5080.49,0.02392201578981555,0,The Whales,1,1.0
2024-12-04,0x2c229d22b100a7beb69122eed721cee9b24011dd,Greed,7591.307059,1477.05,37,0.6756756756756757,0.32432432432432434,78.0,54650.85,0.13890556247524055,2,The Gamblers,1,1.0
